userid;user_artist_data.ID;artist_alias.ID;artistid;badid;goodid;artist_name;playcount
1002872;526074;278;1034635;1000110;1034635;[unknown];1
1002875;526241;278;1034635;1000110;1034635;[unknown];1
1002876;526615;278;1034635;1000110;1034635;[unknown];3
1002903;528982;278;1034635;1000110;1034635;[unknown];2
1002904;529063;278;1034635;1000110;1034635;[unknown];1
1002905;529556;278;1034635;1000110;1034635;[unknown];1
1002906;530058;278;1034635;1000110;1034635;[unknown];11
1002924;531969;278;1034635;1000110;1034635;[unknown];8
1002936;533780;278;1034635;1000110;1034635;[unknown];2
1002940;534150;278;1034635;1000110;1034635;[unknown];3
1002951;535920;278;1034635;1000110;1034635;[unknown];18
1002964;537152;278;1034635;1000110;1034635;[unknown];10
1002972;538020;278;1034635;1000110;1034635;[unknown];72
1002989;539805;278;1034635;1000110;1034635;[unknown];10
1002995;540322;278;1034635;1000110;1034635;[unknown];3
1003005;541751;278;1034635;1000110;1034635;[unknown];4
1003006;542485;278;1034635;1000110;1034635;[unknown];1
1003008;543313;278;1034635;1000110;1034635;[unknown];33
1003011;545205;278;1034635;1000110;1034635;[unknown];1
1003017;546011;278;1034635;1000110;1034635;[unknown];26
1003029;548176;278;1034635;1000110;1034635;[unknown];1
1003035;549454;278;1034635;1000110;1034635;[unknown];1
1003044;550157;278;1034635;1000110;1034635;[unknown];2
1003045;550437;278;1034635;1000110;1034635;[unknown];4
1003046;550663;278;1034635;1000110;1034635;[unknown];1
1003049;551541;278;1034635;1000110;1034635;[unknown];48
1003084;556390;278;1034635;1000110;1034635;[unknown];1
1003090;557518;278;1034635;1000110;1034635;[unknown];1
1003095;558023;278;1034635;1000110;1034635;[unknown];3
1003124;559253;278;1034635;1000110;1034635;[unknown];1
1003147;561154;278;1034635;1000110;1034635;[unknown];31
1003162;561914;278;1034635;1000110;1034635;[unknown];4
1003207;562905;278;1034635;1000110;1034635;[unknown];19
1003260;565796;278;1034635;1000110;1034635;[unknown];2
1003281;567839;278;1034635;1000110;1034635;[unknown];1
1003300;569806;278;1034635;1000110;1034635;[unknown];1
1003301;570151;278;1034635;1000110;1034635;[unknown];4
1003303;570936;278;1034635;1000110;1034635;[unknown];3
1003333;574852;278;1034635;1000110;1034635;[unknown];25
1003335;575038;278;1034635;1000110;1034635;[unknown];37
1003339;575155;278;1034635;1000110;1034635;[unknown];1
1003381;577345;278;1034635;1000110;1034635;[unknown];4
1003392;577685;278;1034635;1000110;1034635;[unknown];1
1003396;577789;278;1034635;1000110;1034635;[unknown];5
1003426;578715;278;1034635;1000110;1034635;[unknown];14
1003439;578767;278;1034635;1000110;1034635;[unknown];1
1003464;584328;278;1034635;1000110;1034635;[unknown];2
1003511;586804;278;1034635;1000110;1034635;[unknown];2
1003530;587601;278;1034635;1000110;1034635;[unknown];1
1003533;588188;278;1034635;1000110;1034635;[unknown];5
1003534;588270;278;1034635;1000110;1034635;[unknown];4
1003549;588984;278;1034635;1000110;1034635;[unknown];1
1003571;590620;278;1034635;1000110;1034635;[unknown];1
1003579;591126;278;1034635;1000110;1034635;[unknown];2
1003584;591386;278;1034635;1000110;1034635;[unknown];1
1003586;591875;278;1034635;1000110;1034635;[unknown];1
1003589;593019;278;1034635;1000110;1034635;[unknown];1
1003590;594065;278;1034635;1000110;1034635;[unknown];1
1003591;594211;278;1034635;1000110;1034635;[unknown];13
1003605;595514;278;1034635;1000110;1034635;[unknown];3
1003610;596559;278;1034635;1000110;1034635;[unknown];1
1003623;596865;278;1034635;1000110;1034635;[unknown];2
1003628;597900;278;1034635;1000110;1034635;[unknown];2
1003637;599885;278;1034635;1000110;1034635;[unknown];21
1003642;600948;278;1034635;1000110;1034635;[unknown];12
1003647;601716;278;1034635;1000110;1034635;[unknown];1
1003655;602737;278;1034635;1000110;1034635;[unknown];7
1003661;603944;278;1034635;1000110;1034635;[unknown];1
1003691;607859;278;1034635;1000110;1034635;[unknown];33
1003706;608876;278;1034635;1000110;1034635;[unknown];5
1003720;609985;278;1034635;1000110;1034635;[unknown];2
1003730;610383;278;1034635;1000110;1034635;[unknown];5
1003731;611526;278;1034635;1000110;1034635;[unknown];4
1003750;613541;278;1034635;1000110;1034635;[unknown];14
1003761;614267;278;1034635;1000110;1034635;[unknown];1
1003762;614434;278;1034635;1000110;1034635;[unknown];3
1003788;616161;278;1034635;1000110;1034635;[unknown];1
1003800;616849;278;1034635;1000110;1034635;[unknown];3
1003803;616894;278;1034635;1000110;1034635;[unknown];1
1003806;617858;278;1034635;1000110;1034635;[unknown];83
1003807;618787;278;1034635;1000110;1034635;[unknown];3
1003810;619152;278;1034635;1000110;1034635;[unknown];1
1003819;619936;278;1034635;1000110;1034635;[unknown];1
1003827;620377;278;1034635;1000110;1034635;[unknown];59
1003841;620785;278;1034635;1000110;1034635;[unknown];1
1003864;624093;278;1034635;1000110;1034635;[unknown];1
1003888;626012;278;1034635;1000110;1034635;[unknown];2
1003890;626210;278;1034635;1000110;1034635;[unknown];4
1003899;626949;278;1034635;1000110;1034635;[unknown];1
1003915;628438;278;1034635;1000110;1034635;[unknown];6
1003916;628618;278;1034635;1000110;1034635;[unknown];2
1003920;629037;278;1034635;1000110;1034635;[unknown];3
1003927;629381;278;1034635;1000110;1034635;[unknown];1
1003929;629621;278;1034635;1000110;1034635;[unknown];1
1003935;629962;278;1034635;1000110;1034635;[unknown];2
1003978;630945;278;1034635;1000110;1034635;[unknown];13
1003993;632229;278;1034635;1000110;1034635;[unknown];6
1004002;633027;278;1034635;1000110;1034635;[unknown];3
1004015;633792;278;1034635;1000110;1034635;[unknown];4
1004024;633894;278;1034635;1000110;1034635;[unknown];2
1004033;634614;278;1034635;1000110;1034635;[unknown];22
1004041;635845;278;1034635;1000110;1034635;[unknown];7
1004064;636855;278;1034635;1000110;1034635;[unknown];40
1004069;637269;278;1034635;1000110;1034635;[unknown];5
1004072;638184;278;1034635;1000110;1034635;[unknown];3
1004073;638865;278;1034635;1000110;1034635;[unknown];1
1004076;639959;278;1034635;1000110;1034635;[unknown];85
1004089;641495;278;1034635;1000110;1034635;[unknown];1
1004097;642158;278;1034635;1000110;1034635;[unknown];1
1004112;643048;278;1034635;1000110;1034635;[unknown];1
1004113;643280;278;1034635;1000110;1034635;[unknown];1
1004124;643948;278;1034635;1000110;1034635;[unknown];3
1004143;645279;278;1034635;1000110;1034635;[unknown];5
1004153;645909;278;1034635;1000110;1034635;[unknown];2
1004155;646090;278;1034635;1000110;1034635;[unknown];1
1004182;647399;278;1034635;1000110;1034635;[unknown];39
1004183;647624;278;1034635;1000110;1034635;[unknown];1
1004190;648527;278;1034635;1000110;1034635;[unknown];1
1004199;649398;278;1034635;1000110;1034635;[unknown];1
1004202;649516;278;1034635;1000110;1034635;[unknown];1
1004203;649557;278;1034635;1000110;1034635;[unknown];5
1004211;649701;278;1034635;1000110;1034635;[unknown];3
1004215;650169;278;1034635;1000110;1034635;[unknown];18
1004225;651178;278;1034635;1000110;1034635;[unknown];2
1004238;652150;278;1034635;1000110;1034635;[unknown];3
1004239;652695;278;1034635;1000110;1034635;[unknown];53
1004240;653814;278;1034635;1000110;1034635;[unknown];5
1004243;655011;278;1034635;1000110;1034635;[unknown];36
1004254;656191;278;1034635;1000110;1034635;[unknown];19
1004257;656661;278;1034635;1000110;1034635;[unknown];1
1004266;657999;278;1034635;1000110;1034635;[unknown];4
1004286;658548;278;1034635;1000110;1034635;[unknown];2
1004295;659236;278;1034635;1000110;1034635;[unknown];1
1004317;660674;278;1034635;1000110;1034635;[unknown];157
1004321;661573;278;1034635;1000110;1034635;[unknown];52
1004327;662415;278;1034635;1000110;1034635;[unknown];1
1004338;663035;278;1034635;1000110;1034635;[unknown];4
1004345;663789;278;1034635;1000110;1034635;[unknown];1
1004382;667514;278;1034635;1000110;1034635;[unknown];2
1004396;667964;278;1034635;1000110;1034635;[unknown];21
1004407;668314;278;1034635;1000110;1034635;[unknown];1
1004414;668910;278;1034635;1000110;1034635;[unknown];3
1004422;669474;278;1034635;1000110;1034635;[unknown];7
1004425;669719;278;1034635;1000110;1034635;[unknown];1
1004436;670240;278;1034635;1000110;1034635;[unknown];3
1004438;670507;278;1034635;1000110;1034635;[unknown];2
1004448;671028;278;1034635;1000110;1034635;[unknown];5
1004454;671141;278;1034635;1000110;1034635;[unknown];1
1004480;671714;278;1034635;1000110;1034635;[unknown];1
1004481;671796;278;1034635;1000110;1034635;[unknown];9
1004482;671985;278;1034635;1000110;1034635;[unknown];3
1004490;672454;278;1034635;1000110;1034635;[unknown];1
1004499;672536;278;1034635;1000110;1034635;[unknown];1
1004505;672801;278;1034635;1000110;1034635;[unknown];1
1004514;673336;278;1034635;1000110;1034635;[unknown];16
1004523;673881;278;1034635;1000110;1034635;[unknown];1
1004529;673954;278;1034635;1000110;1034635;[unknown];2
1004531;673964;278;1034635;1000110;1034635;[unknown];12
1004580;675275;278;1034635;1000110;1034635;[unknown];2
1004582;675700;278;1034635;1000110;1034635;[unknown];3
1004584;677589;278;1034635;1000110;1034635;[unknown];13
1004585;681021;278;1034635;1000110;1034635;[unknown];1
1004587;681457;278;1034635;1000110;1034635;[unknown];2
1004611;683392;278;1034635;1000110;1034635;[unknown];1
1004614;684230;278;1034635;1000110;1034635;[unknown];31
1004648;687253;278;1034635;1000110;1034635;[unknown];1
1004664;688856;278;1034635;1000110;1034635;[unknown];2
1004666;689415;278;1034635;1000110;1034635;[unknown];4
1004689;690689;278;1034635;1000110;1034635;[unknown];1
1004690;690871;278;1034635;1000110;1034635;[unknown];1
1004702;691481;278;1034635;1000110;1034635;[unknown];7
1004710;691975;278;1034635;1000110;1034635;[unknown];1
1004713;692212;278;1034635;1000110;1034635;[unknown];1
1004722;692613;278;1034635;1000110;1034635;[unknown];11
1004731;693195;278;1034635;1000110;1034635;[unknown];14
1004791;694704;278;1034635;1000110;1034635;[unknown];9
1004802;695028;278;1034635;1000110;1034635;[unknown];3
1004810;695678;278;1034635;1000110;1034635;[unknown];2
1004815;695795;278;1034635;1000110;1034635;[unknown];2
1004865;697308;278;1034635;1000110;1034635;[unknown];1
1004868;697607;278;1034635;1000110;1034635;[unknown];12
1004874;698014;278;1034635;1000110;1034635;[unknown];2
1004881;698815;278;1034635;1000110;1034635;[unknown];3
1004904;701449;278;1034635;1000110;1034635;[unknown];1
1004912;702226;278;1034635;1000110;1034635;[unknown];4
1004928;704125;278;1034635;1000110;1034635;[unknown];3
1004934;705180;278;1034635;1000110;1034635;[unknown];4
1004939;705719;278;1034635;1000110;1034635;[unknown];9
1004969;706418;278;1034635;1000110;1034635;[unknown];3
1004971;706898;278;1034635;1000110;1034635;[unknown];2
1004997;708983;278;1034635;1000110;1034635;[unknown];2
1005007;709876;278;1034635;1000110;1034635;[unknown];21
1005014;710732;278;1034635;1000110;1034635;[unknown];1
1005015;710895;278;1034635;1000110;1034635;[unknown];1
1005018;711507;278;1034635;1000110;1034635;[unknown];1
1005021;712113;278;1034635;1000110;1034635;[unknown];2
1005030;712490;278;1034635;1000110;1034635;[unknown];1
1005032;712900;278;1034635;1000110;1034635;[unknown];1
1005057;716119;278;1034635;1000110;1034635;[unknown];3
1005074;717515;278;1034635;1000110;1034635;[unknown];1
1005097;720383;278;1034635;1000110;1034635;[unknown];9
1005107;721079;278;1034635;1000110;1034635;[unknown];40
1005144;724265;278;1034635;1000110;1034635;[unknown];1
1005165;725684;278;1034635;1000110;1034635;[unknown];7
1005168;726129;278;1034635;1000110;1034635;[unknown];2
1005172;726745;278;1034635;1000110;1034635;[unknown];1
1005186;727200;278;1034635;1000110;1034635;[unknown];3
1005197;727771;278;1034635;1000110;1034635;[unknown];6
1005199;728655;278;1034635;1000110;1034635;[unknown];20
1005202;729496;278;1034635;1000110;1034635;[unknown];1
1005213;730279;278;1034635;1000110;1034635;[unknown];11
1005219;732393;278;1034635;1000110;1034635;[unknown];8
1005221;732668;278;1034635;1000110;1034635;[unknown];16
1005226;733579;278;1034635;1000110;1034635;[unknown];35
1005232;735319;278;1034635;1000110;1034635;[unknown];21
1005234;735862;278;1034635;1000110;1034635;[unknown];2
1005255;737484;278;1034635;1000110;1034635;[unknown];1
1005261;738488;278;1034635;1000110;1034635;[unknown];18
1005263;738765;278;1034635;1000110;1034635;[unknown];1
1005269;739967;278;1034635;1000110;1034635;[unknown];1
1005270;740037;278;1034635;1000110;1034635;[unknown];123
1005273;740298;278;1034635;1000110;1034635;[unknown];1
1005292;740891;278;1034635;1000110;1034635;[unknown];1
1005300;741084;278;1034635;1000110;1034635;[unknown];1
1005303;742106;278;1034635;1000110;1034635;[unknown];11
1005305;742943;278;1034635;1000110;1034635;[unknown];8
1005306;743966;278;1034635;1000110;1034635;[unknown];9
1005307;746198;278;1034635;1000110;1034635;[unknown];1
1005310;746873;278;1034635;1000110;1034635;[unknown];1
1005311;747229;278;1034635;1000110;1034635;[unknown];5
1005313;747794;278;1034635;1000110;1034635;[unknown];40
1005328;748279;278;1034635;1000110;1034635;[unknown];3
1005331;748589;278;1034635;1000110;1034635;[unknown];2
1005339;749912;278;1034635;1000110;1034635;[unknown];1
1005340;749977;278;1034635;1000110;1034635;[unknown];2
1005345;750212;278;1034635;1000110;1034635;[unknown];10
1005357;752704;278;1034635;1000110;1034635;[unknown];1
1005360;753036;278;1034635;1000110;1034635;[unknown];3
1005372;754113;278;1034635;1000110;1034635;[unknown];1
1005379;754851;278;1034635;1000110;1034635;[unknown];5
1005405;758247;278;1034635;1000110;1034635;[unknown];3
1005406;758591;278;1034635;1000110;1034635;[unknown];7
1005409;759389;278;1034635;1000110;1034635;[unknown];2
1005416;760394;278;1034635;1000110;1034635;[unknown];1
1005426;760808;278;1034635;1000110;1034635;[unknown];187
1005431;760970;278;1034635;1000110;1034635;[unknown];1
1005432;761165;278;1034635;1000110;1034635;[unknown];17
1005433;761424;278;1034635;1000110;1034635;[unknown];1
1005435;761742;278;1034635;1000110;1034635;[unknown];8
1005437;762151;278;1034635;1000110;1034635;[unknown];3
1005438;762484;278;1034635;1000110;1034635;[unknown];5
1005457;763515;278;1034635;1000110;1034635;[unknown];1
1005461;763684;278;1034635;1000110;1034635;[unknown];1
1005469;763987;278;1034635;1000110;1034635;[unknown];20
1005488;765477;278;1034635;1000110;1034635;[unknown];4
1005492;765751;278;1034635;1000110;1034635;[unknown];1
1005502;766542;278;1034635;1000110;1034635;[unknown];1
1005507;766699;278;1034635;1000110;1034635;[unknown];12
1005513;767799;278;1034635;1000110;1034635;[unknown];1
1005527;768834;278;1034635;1000110;1034635;[unknown];1
1005534;769183;278;1034635;1000110;1034635;[unknown];13
1005548;770989;278;1034635;1000110;1034635;[unknown];1
1005561;771496;278;1034635;1000110;1034635;[unknown];8
1005566;771612;278;1034635;1000110;1034635;[unknown];2
1005569;771770;278;1034635;1000110;1034635;[unknown];1
1005584;772786;278;1034635;1000110;1034635;[unknown];4
1005589;773928;278;1034635;1000110;1034635;[unknown];26
1005590;774164;278;1034635;1000110;1034635;[unknown];5
1005594;774268;278;1034635;1000110;1034635;[unknown];12
1005607;774570;278;1034635;1000110;1034635;[unknown];7
1005611;774835;278;1034635;1000110;1034635;[unknown];3
1005615;774948;278;1034635;1000110;1034635;[unknown];24
1005621;775513;278;1034635;1000110;1034635;[unknown];9
1005622;776508;278;1034635;1000110;1034635;[unknown];18
1005623;778578;278;1034635;1000110;1034635;[unknown];1
1005634;779296;278;1034635;1000110;1034635;[unknown];46
1005640;780621;278;1034635;1000110;1034635;[unknown];201
1005641;780976;278;1034635;1000110;1034635;[unknown];1
1005645;781058;278;1034635;1000110;1034635;[unknown];1
1005649;781300;278;1034635;1000110;1034635;[unknown];16
1005667;782505;278;1034635;1000110;1034635;[unknown];5
1005674;783321;278;1034635;1000110;1034635;[unknown];3
1005675;783679;278;1034635;1000110;1034635;[unknown];1
1005677;783831;278;1034635;1000110;1034635;[unknown];1
1005682;783940;278;1034635;1000110;1034635;[unknown];2
1005695;785059;278;1034635;1000110;1034635;[unknown];1
1005703;785876;278;1034635;1000110;1034635;[unknown];7
1005704;785962;278;1034635;1000110;1034635;[unknown];1
1005708;786115;278;1034635;1000110;1034635;[unknown];2
1005725;787635;278;1034635;1000110;1034635;[unknown];10
1005727;787899;278;1034635;1000110;1034635;[unknown];2
1005733;788228;278;1034635;1000110;1034635;[unknown];6
1005741;789153;278;1034635;1000110;1034635;[unknown];2
1005764;790183;278;1034635;1000110;1034635;[unknown];1
1005771;791726;278;1034635;1000110;1034635;[unknown];11
1005780;792451;278;1034635;1000110;1034635;[unknown];4
1005781;792736;278;1034635;1000110;1034635;[unknown];2
1005793;793159;278;1034635;1000110;1034635;[unknown];1
1005794;793297;278;1034635;1000110;1034635;[unknown];27
1005800;793473;278;1034635;1000110;1034635;[unknown];1
1005804;793938;278;1034635;1000110;1034635;[unknown];2
1005810;794671;278;1034635;1000110;1034635;[unknown];3
1005841;796475;278;1034635;1000110;1034635;[unknown];4
1005843;797010;278;1034635;1000110;1034635;[unknown];1
1005846;797385;278;1034635;1000110;1034635;[unknown];4
